Id,EmailId,PersonId
3594,2919,80
3595,2920,80
3596,2921,80
3597,2922,80
3598,2923,80
3599,2924,80
3600,2924,87
3601,2925,80
3602,2926,80
3603,2927,81
3604,2928,81
3605,2929,186
3606,2930,32
3607,2931,186
3608,2932,32
3609,2933,80
3610,2934,81
3611,2934,398
3612,2935,80
3613,2936,80
3614,2937,32
3615,2938,80
3616,2939,180
3617,2940,80
3618,2941,32
3619,2942,80
3620,2943,81
3621,2944,414
3622,2944,86
3623,2945,101
3624,2946,80
3625,2947,180
3626,2948,180
3627,2949,180
3628,2950,32
3629,2951,80
3630,2952,180
3631,2953,180
3632,2954,185
3633,2955,81
3634,2956,81
3635,2957,80
3636,2958,32
3637,2959,452
3638,2959,113
3639,2960,80
3640,2961,32
3641,2962,32
3642,2962,256
3643,2963,32
3644,2964,81
3645,2965,81
3646,2966,81
3647,2967,453
3648,2967,454
3649,2968,116
3650,2969,32
3651,2970,87
3652,2971,145
3653,2972,80
3654,2973,80
3655,2974,80
3656,2975,80
3657,2976,80
3658,2977,455
3659,2977,80
3660,2977,456
3661,2978,80
3662,2979,80
3663,2980,80
3664,2981,80
3665,2982,80
3666,2984,80
3667,2985,80
3668,2986,80
3669,2987,80
3670,2988,80
3671,2989,80
3672,2990,80
3673,2990,32
3674,2990,87
3675,2991,80
3676,2992,80
3677,2993,80
3678,2994,80
3679,2995,80
3680,2996,87
3681,2997,32
3682,2997,348
3683,2998,80
3684,2999,80
3685,2999,233
3686,3000,80
3687,3000,81
3688,3001,80
3689,3002,80
3690,3003,80
3691,3004,80
3692,3005,80
3693,3006,80
3694,3007,457
3695,3008,80
3696,3009,80
3697,3010,80
3698,3011,80
3699,3012,80
3700,3013,80
3701,3014,80
3702,3015,80
3703,3016,80
3704,3017,80
3705,3018,80
3706,3019,80
3707,3019,124
3708,3020,80
3709,3021,81
3710,3021,80
3711,3022,80
3712,3023,80
3713,3024,80
3714,3025,80
3715,3026,81
3716,3026,80
3717,3027,80
3718,3028,80
3719,3029,80
3720,3030,80
3721,3031,80
3722,3032,81
3723,3032,116
3724,3033,80
3725,3033,187
3726,3033,458
3727,3034,80
3728,3036,81
3729,3036,80
3730,3037,80
3731,3038,81
3732,3038,80
3733,3039,80
3734,3040,80
3735,3041,81
3736,3041,81
3737,3041,270
3738,3042,80
3739,3042,124
3740,3043,80
3741,3044,80
3742,3045,80
3743,3046,81
3744,3047,80
3745,3048,80
3746,3049,86
3747,3049,394
3748,3050,81
3749,3050,80
3750,3051,386
3751,3051,86
3752,3053,80
3753,3054,87
3754,3054,243
3755,3055,87
3756,3056,227
3757,3057,80
3758,3058,314
3759,3058,113
3760,3059,80
3761,3060,80
3762,3061,87
3763,3061,243
3764,3062,80
3765,3063,80
3766,3064,80
3767,3065,80
3768,3066,81
3769,3066,80
3770,3067,32
3771,3068,32
3772,3069,80
3773,3070,80
3774,3071,40
3775,3072,32
3776,3073,80
3777,3074,87
3778,3074,243
3779,3075,32
3780,3076,80
3781,3077,81
3782,3077,80
3783,3078,32
3784,3079,80
3785,3080,80
3786,3082,80
3787,3083,81
3788,3083,80
3789,3083,116
3790,3084,80
3791,3085,80
3792,3086,80
3793,3087,80
3794,3088,80
3795,3089,80
3796,3090,80
3797,3091,80
3798,3092,80
3799,3093,86
3800,3093,180
3801,3095,48
3802,3096,32
3803,3096,256
3804,3097,32
3805,3098,80
3806,3099,32
3807,3100,32
3808,3101,32
3809,3102,314
3810,3102,113
3811,3102,10
3812,3102,87
3813,3103,32
3814,3104,170
3815,3105,170
3816,3106,32
3817,3107,32
3818,3108,32
3819,3109,32
3820,3110,32
3821,3111,32
3822,3112,223
3823,3113,80
3824,3114,80
3825,3115,80
3826,3116,80
3827,3117,80
3828,3118,80
3829,3119,80
3830,3120,80
3831,3121,80
3832,3122,80
3833,3123,80
3834,3124,80
3835,3125,80
3836,3126,80
3837,3127,80
3838,3128,80
3839,3129,80
3840,3130,80
3841,3131,80
3842,3132,80
3843,3133,460
3844,3133,97
3845,3134,191
3846,3134,191
3847,3135,80
3848,3136,196
3849,3137,80
3850,3138,80
3851,3139,80
3852,3140,80
3853,3141,80
3854,3142,80
3855,3143,80
3856,3144,80
3857,3145,80
3858,3146,80
3859,3147,80
3860,3148,80
3861,3149,80
3862,3150,80
3863,3151,80
3864,3151,170
3865,3152,80
3866,3152,87
3867,3153,80
3868,3153,170
3869,3154,80
3870,3154,170
3871,3155,80
3872,3156,80
3873,3156,170
3874,3157,80
3875,3158,80
3876,3158,32
3877,3159,80
3878,3160,32
3879,3160,80
3880,3160,32
3881,3161,80
3882,3162,80
3883,3163,80
3884,3164,80
3885,3165,80
3886,3166,80
3887,3167,80
3888,3168,80
3889,3169,80
3890,3170,80
3891,3171,80
3892,3172,80
3893,3173,80
3894,3174,80
3895,3175,81
3896,3175,80
3897,3176,80
3898,3177,80
3899,3178,80
3900,3179,32
3901,3179,80
3902,3180,80
3903,3181,80
3904,3182,80
3905,3183,80
3906,3184,80
3907,3185,80
3908,3186,80
3909,3187,80
3910,3188,80
3911,3190,80
3912,3190,32
3913,3191,80
3914,3192,80
3915,3193,80
3916,3194,80
3917,3195,80
3918,3195,81
3919,3195,87
3920,3196,80
3921,3196,81
3922,3196,170
3923,3196,87
3924,3197,80
3925,3198,18
3926,3199,80
3927,3200,80
3928,3201,80
3929,3202,80
3930,3203,80
3931,3204,80
3932,3205,80
3933,3206,80
3934,3207,80
3935,3208,462
3936,3209,462
3937,3210,80
3938,3211,80
3939,3211,87
3940,3212,80
3941,3213,80
3942,3214,80
3943,3215,80
3944,3216,81
3945,3216,80
3946,3217,80
3947,3218,80
3948,3219,80
3949,3219,165
3950,3219,463
3951,3219,464
3952,3219,465
3953,3220,170
3954,3221,80
3955,3222,80
3956,3223,80
3957,3224,80
3958,3225,80
3959,3226,80
3960,3227,80
3961,3228,80
3962,3229,80
3963,3230,80
3964,3230,270
3965,3231,80
3966,3232,80
3967,3233,80
3968,3234,80
3969,3235,80
3970,3236,80
3971,3237,80
3972,3238,80
3973,3239,80
3974,3240,80
3975,3241,80
3976,3241,81
3977,3242,80
3978,3243,80
3979,3244,80
3980,3245,80
3981,3246,80
3982,3247,80
3983,3248,81
3984,3248,80
3985,3250,81
3986,3250,81
3987,3250,80
3988,3252,80
3989,3253,80
3990,3254,80
3991,3255,81
3992,3255,80
3993,3255,81
3994,3256,80
3995,3257,80
3996,3258,80
3997,3259,80
3998,3260,80
3999,3261,80
4000,3262,80
4001,3263,80
4002,3264,80
4003,3265,80
4004,3266,80
4005,3267,80
4006,3268,80
4007,3269,80
4008,3270,80
4009,3271,80
4010,3272,80
4011,3273,80
4012,3273,81
4013,3274,80
4014,3275,80
4015,3276,80
4016,3277,80
4017,3278,80
4018,3279,80
4019,3280,80
4020,3281,87
4021,3282,80
4022,3283,80
4023,3284,80
4024,3285,80
4025,3286,80
4026,3287,80
4027,3288,80
4028,3289,80
4029,3290,257
4030,3290,87
4031,3291,87
4032,3292,80
4033,3293,80
4034,3294,80
4035,3295,80
4036,3296,80
4037,3297,80
4038,3298,80
4039,3299,80
4040,3300,80
4041,3301,87
4042,3302,80
4043,3303,80
4044,3304,80
4045,3305,80
4046,3306,80
4047,3307,80
4048,3308,80
4049,3309,80
4050,3310,80
4051,3311,80
4052,3312,80
4053,3313,80
4054,3314,80
4055,3315,80
4056,3316,80
4057,3317,80
4058,3318,80
4059,3320,80
4060,3321,80
4061,3322,80
4062,3324,80
4063,3325,80
4064,3326,80
4065,3327,80
4066,3328,80
4067,3329,80
4068,3330,80
4069,3331,80
4070,3332,80
4071,3333,80
4072,3334,80
4073,3335,80
4074,3336,80
4075,3337,80
4076,3338,80
4077,3339,80
4078,3339,81
4079,3340,80
4080,3341,80
4081,3342,466
4082,3342,80
4083,3342,86
4084,3342,87
4085,3343,81
4086,3344,80
4087,3345,80
4088,3346,80
4089,3347,80
4090,3348,80
4091,3349,80
4092,3350,80
4093,3351,80
4094,3352,80
4095,3353,80
4096,3354,80
4097,3355,80
4098,3356,80
4099,3357,80
4100,3358,80
4101,3359,80
4102,3360,80
4103,3361,80
4104,3362,80
4105,3363,80
4106,3365,80
4107,3366,80
4108,3367,80
4109,3368,80
4110,3369,80
4111,3370,80
4112,3371,80
4113,3372,80
4114,3373,80
4115,3374,80
4116,3376,80
4117,3377,32
4118,3378,32
4119,3379,468
4120,3380,80
4121,3381,80
4122,3382,80
4123,3383,90
4124,3384,80
4125,3385,80
4126,3386,80
4127,3387,80
4128,3388,80
4129,3389,80
4130,3390,80
4131,3391,80
4132,3392,80
4133,3393,80
4134,3395,80
4135,3396,81
4136,3397,80
4137,3398,80
4138,3399,80
4139,3400,80
4140,3401,80
4141,3402,80
4142,3403,80
4143,3404,80
4144,3405,80
4145,3406,80
4146,3407,80
4147,3408,80
4148,3409,80
4149,3410,80
4150,3411,80
4151,3412,80
4152,3413,80
4153,3414,80
4154,3414,334
4155,3415,80
4156,3415,117
4157,3416,80
4158,3417,80
4159,3418,80
4160,3419,81
4161,3419,80
4162,3419,81
4163,3419,170
4164,3420,160
4165,3420,80
4166,3420,233
4167,3421,80
4168,3422,80
4169,3423,80
4170,3424,80
4171,3425,80
4172,3426,80
4173,3427,80
4174,3429,108
4175,3430,80
4176,3431,81
4177,3431,80
4178,3432,80
4179,3433,80
4180,3434,80
4181,3435,80
4182,3436,80
4183,3437,80
4184,3437,187
4185,3437,458
4186,3438,80
4187,3439,80
4188,3440,80
4189,3441,80
4190,3442,80
4191,3443,80
4192,3445,80
4193,3446,80
4194,3447,80
4195,3448,80
4196,3449,80
4197,3450,80
4198,3452,80
4199,3453,80
4200,3454,80
4201,3455,80
4202,3456,80
4203,3457,59
4204,3457,285
4205,3457,80
4206,3458,80
4207,3459,80
4208,3460,195
4209,3461,80
4210,3462,80
4211,3463,80
4212,3464,80
4213,3465,80
4214,3466,80
4215,3467,80
4216,3468,80
4217,3469,80
4218,3470,80
4219,3471,80
4220,3472,80
4221,3473,80
4222,3474,80
4223,3474,170
4224,3475,80
4225,3476,80
4226,3477,80
4227,3477,469
4228,3478,80
4229,3479,80
4230,3480,80
4231,3482,80
4232,3483,80
4233,3484,80
4234,3485,80
4235,3486,80
4236,3487,470
4237,3487,80
4238,3488,80
4239,3488,270
4240,3489,81
4241,3490,80
4242,3491,80
4243,3492,80
4244,3493,80
4245,3494,80
4246,3495,80
4247,3496,80
4248,3497,80
4249,3498,80
4250,3498,471
4251,3499,81
4252,3499,80
4253,3500,80
4254,3500,170
4255,3501,80
4256,3502,80
4257,3503,80
4258,3504,80
4259,3505,80
4260,3506,80
4261,3507,80
4262,3508,80
4263,3509,80
4264,3510,80
4265,3512,80
4266,3513,80
4267,3514,80
4268,3515,80
4269,3516,80
4270,3517,80
4271,3518,80
4272,3519,80
4273,3520,80
4274,3521,160
4275,3521,233
4276,3522,80
4277,3523,80
4278,3524,80
4279,3526,80
4280,3527,80
4281,3528,80
4282,3529,80
4283,3530,80
4284,3531,80
4285,3532,80
4286,3533,80
4287,3534,80
4288,3535,80
4289,3536,80
4290,3537,80
4291,3538,80
4292,3539,80
4293,3540,80
4294,3541,80
4295,3541,81
4296,3542,80
4297,3542,124
4298,3542,270
4299,3544,80
4300,3545,80
4301,3546,80
4302,3547,80
4303,3547,81
4304,3548,80
4305,3549,80
4306,3550,80
4307,3551,80
4308,3552,80
4309,3553,81
4310,3553,80
4311,3553,81
4312,3553,143
4313,3554,80
4314,3555,80
4315,3556,80
4316,3557,80
4317,3558,473
4318,3559,80
4319,3560,80
4320,3560,81
4321,3561,80
4322,3561,270
4323,3562,80
4324,3563,80
4325,3564,80
4326,3565,80
4327,3566,80
4328,3567,80
4329,3568,80
4330,3569,80
4331,3570,80
4332,3571,80
4333,3572,80
4334,3572,469
4335,3573,80
4336,3574,80
4337,3575,80
4338,3576,80
4339,3577,80
4340,3577,475
4341,3577,90
4342,3577,87
4343,3578,80
4344,3581,80
4345,3582,80
4346,3583,80
4347,3583,87
4348,3584,80
4349,3585,80
4350,3586,80
4351,3587,80
4352,3588,80
4353,3589,80
4354,3590,80
4355,3591,80
4356,3592,80
4357,3593,80
4358,3594,80
4359,3594,81
4360,3595,80
4361,3596,80
4362,3597,80
4363,3598,80
4364,3599,80
4365,3600,80
4366,3601,80
4367,3602,80
4368,3603,80
4369,3604,80
4370,3605,80
4371,3606,80
4372,3607,80
4373,3608,80
4374,3609,80
4375,3609,270
4376,3610,80
4377,3610,116
4378,3611,81
4379,3611,80
4380,3611,81
4381,3612,80
4382,3613,80
4383,3614,80
4384,3615,80
4385,3616,80
4386,3617,80
4387,3618,80
4388,3619,80
4389,3620,80
4390,3621,80
4391,3622,80
4392,3623,476
4393,3623,80
4394,3624,80
4395,3625,80
4396,3626,80
4397,3627,171
4398,3627,80
4399,3627,180
4400,3628,80
4401,3629,80
4402,3629,477
4403,3629,87
4404,3631,80
4405,3632,80
4406,3633,80
4407,3634,80
4408,3635,80
4409,3636,80
4410,3637,80
4411,3637,81
4412,3638,80
4413,3639,80
4414,3640,80
4415,3640,81
4416,3641,80
4417,3642,80
4418,3643,80
4419,3644,479
4420,3645,80
4421,3646,80
4422,3647,80
4423,3648,80
4424,3649,80
4425,3650,80
4426,3650,270
4427,3651,80
4428,3652,80
4429,3653,80
4430,3654,80
4431,3655,80
4432,3656,80
4433,3657,80
4434,3658,80
4435,3659,80
4436,3660,80
4437,3661,80
4438,3661,81
4439,3662,80
4440,3663,80
4441,3664,80
4442,3665,80
4443,3666,80
4444,3667,80
4445,3668,80
4446,3669,80
4447,3670,80
4448,3671,480
4449,3672,80
4450,3673,80
4451,3674,80
4452,3675,80
4453,3675,81
4454,3676,80
4455,3676,124
4456,3677,81
4457,3677,80
4458,3677,81
4459,3678,80
4460,3679,80
4461,3680,80
4462,3681,80
4463,3682,80
4464,3683,80
4465,3685,80
4466,3686,80
4467,3687,80
4468,3687,175
4469,3688,80
4470,3689,80
4471,3690,80
4472,3691,80
4473,3692,481
4474,3692,80
4475,3693,80
4476,3694,80
4477,3695,80
4478,3696,80
4479,3697,80
4480,3698,80
4481,3699,80
4482,3700,80
4483,3701,80
4484,3702,80
4485,3703,80
4486,3704,80
4487,3705,80
4488,3706,80
4489,3707,80
4490,3708,80
4491,3709,80
4492,3710,80
4493,3711,80
4494,3712,80
4495,3713,80
4496,3714,80
4497,3715,80
4498,3716,80
4499,3717,80
4500,3718,80
4501,3719,160
4502,3719,80
4503,3719,233
4504,3720,80
4505,3721,80
4506,3722,80
4507,3723,80
4508,3724,80
4509,3725,80
4510,3726,80
4511,3727,80
4512,3728,80
4513,3729,80
4514,3731,80
4515,3732,80
4516,3733,80
4517,3734,80
4518,3735,80
4519,3735,80
4520,3736,80
4521,3737,80
4522,3738,81
4523,3738,80
4524,3739,80
4525,3740,81
4526,3740,80
4527,3741,80
4528,3742,80
4529,3743,80
4530,3744,87
4531,3745,80
4532,3745,81
4533,3746,80
4534,3747,80
4535,3748,80
4536,3749,80
4537,3750,80
4538,3751,80
4539,3752,80
4540,3753,80
4541,3754,80
4542,3755,80
4543,3756,80
4544,3757,80
4545,3758,80
4546,3759,80
4547,3760,80
4548,3761,80
4549,3762,80
4550,3763,80
4551,3764,80
4552,3765,80
4553,3766,80
4554,3767,80
4555,3768,80
4556,3769,80
4557,3770,80
4558,3771,80
4559,3772,80
4560,3773,80
4561,3774,80
4562,3775,80
4563,3775,32
4564,3776,80
4565,3777,80
4566,3778,80
4567,3779,80
4568,3780,80
4569,3781,80
4570,3782,80
4571,3783,276
4572,3783,80
4573,3784,80
4574,3785,80
4575,3786,80
4576,3787,80
4577,3787,81
4578,3788,81
4579,3789,80
4580,3790,80
4581,3791,80
4582,3792,80
4583,3793,80
4584,3793,243
4585,3795,80
4586,3796,80
4587,3797,80
4588,3798,13
4589,3799,32
4590,3799,80
4591,3800,80
4592,3801,80
4593,3802,80
4594,3803,80
4595,3804,167
4596,3805,80
4597,3806,80
4598,3807,80
4599,3808,80
4600,3809,80
4601,3810,80
4602,3811,80
4603,3812,80
4604,3813,80
4605,3814,80
4606,3815,80
4607,3816,80
4608,3817,80
4609,3818,80
4610,3819,80
4611,3821,80
4612,3822,80
4613,3823,80
4614,3824,80
4615,3825,80
4616,3826,80
4617,3827,80
4618,3828,80
4619,3829,80
4620,3830,80
4621,3831,80
4622,3832,80
4623,3833,80
4624,3834,80
4625,3836,4
4626,3837,80
4627,3838,80
4628,3838,81
4629,3838,87
4630,3839,80
4631,3840,80
4632,3841,81
4633,3841,80
4634,3841,87
4635,3842,80
4636,3843,80
4637,3844,80
4638,3845,80
4639,3846,80
4640,3846,233
4641,3847,80
4642,3848,80
4643,3849,80
4644,3850,80
4645,3851,80
4646,3852,80
4647,3853,80
4648,3854,80
4649,3855,80
4650,3856,80
4651,3857,80
4652,3858,80
4653,3859,80
4654,3860,80
4655,3861,80
4656,3862,80
4657,3863,80
4658,3864,80
4659,3865,80
4660,3866,80
4661,3867,80
4662,3868,80
4663,3869,80
4664,3870,211
4665,3871,80
4666,3871,270
4667,3872,80
4668,3873,80
4669,3874,80
4670,3875,80
4671,3876,80
4672,3877,80
4673,3878,80
4674,3879,80
4675,3880,80
4676,3881,80
4677,3881,233
4678,3882,160
4679,3882,233
4680,3883,160
4681,3883,233
4682,3884,80
4683,3885,80
4684,3885,81
4685,3886,160
4686,3886,80
4687,3886,233
4688,3887,80
4689,3888,80
4690,3888,32
4691,3888,87
4692,3889,80
4693,3889,80
4694,3890,80
4695,3890,233
4696,3891,80
4697,3892,80
4698,3892,80
4699,3893,482
4700,3893,80
4701,3894,80
4702,3895,80
4703,3896,80
4704,3897,80
4705,3898,80
4706,3899,80
4707,3900,80
4708,3900,483
4709,3901,80
4710,3902,80
4711,3903,80
4712,3904,80
4713,3905,80
4714,3906,80
4715,3907,80
4716,3908,80
4717,3909,80
4718,3910,80
4719,3911,80
4720,3912,80
4721,3913,80
4722,3914,80
4723,3914,233
4724,3915,80
4725,3917,80
4726,3918,80
4727,3919,80
4728,3919,270
4729,3920,80
4730,3922,484
4731,3922,80
4732,3923,80
4733,3924,80
4734,3925,80
4735,3926,80
4736,3927,80
4737,3928,80
4738,3929,80
4739,3930,80
4740,3931,80
4741,3931,81
4742,3931,87
4743,3932,80
4744,3933,80
4745,3933,485
4746,3934,80
4747,3935,80
4748,3935,81
4749,3936,80
4750,3937,80
4751,3938,80
4752,3939,80
4753,3940,80
4754,3941,80
4755,3942,80
4756,3943,80
4757,3944,80
4758,3945,80
4759,3946,80
4760,3946,299
4761,3947,80
4762,3947,313
4763,3948,80
4764,3949,80
4765,3950,80
4766,3951,80
4767,3952,80
4768,3952,87
4769,3953,80
4770,3954,80
4771,3955,80
4772,3955,81
4773,3956,80
4774,3957,80
4775,3958,80
4776,3959,80
4777,3960,80
4778,3961,80
4779,3962,81
4780,3962,81
4781,3964,80
4782,3965,80
4783,3966,80
4784,3967,80
4785,3968,80
4786,3969,80
4787,3970,80
4788,3971,80
4789,3971,9
4790,3972,80
4791,3973,87
4792,3974,80
4793,3975,80
4794,3976,80
4795,3977,80
4796,3978,80
4797,3979,80
4798,3980,80
4799,3981,80
4800,3982,80
4801,3983,80
4802,3984,80
4803,3985,80
4804,3986,80
4805,3987,80
4806,3988,80
4807,3989,80
4808,3990,80
4809,3991,80
4810,3992,80
4811,3993,80
4812,3994,80
4813,3995,80
4814,3996,80
4815,3997,80
4816,3998,80
4817,3999,80
4818,4000,80
4819,4001,80
4820,4002,80
4821,4003,80
4822,4004,80
4823,4005,80
4824,4006,80
4825,4007,80
4826,4008,80
4827,4009,80
4828,4009,87
4829,4010,80
4830,4011,80
4831,4012,80
4832,4013,80
4833,4015,80
4834,4016,80
4835,4017,80
4836,4017,87
4837,4018,80
4838,4019,80
4839,4020,80
4840,4021,80
4841,4022,80
4842,4023,80
4843,4024,80
4844,4024,81
4845,4025,80
4846,4026,80
4847,4027,80
4848,4028,80
4849,4029,80
4850,4029,9
4851,4030,80
4852,4031,80
4853,4032,80
4854,4033,80
4855,4034,80
4856,4035,80
4857,4036,80
4858,4037,80
4859,4038,80
4860,4039,80
4861,4040,80
4862,4040,116
4863,4041,80
4864,4043,80
4865,4044,80
4866,4045,80
4867,4046,80
4868,4047,80
4869,4048,80
4870,4049,80
4871,4050,80
4872,4051,80
4873,4052,80
4874,4053,80
4875,4054,80
4876,4055,80
4877,4056,80
4878,4057,80
4879,4058,80
4880,4059,80
4881,4060,80
4882,4061,80
4883,4062,80
4884,4063,80
4885,4064,80
4886,4065,80
4887,4066,80
4888,4067,80
4889,4068,80
4890,4069,80
4891,4070,80
4892,4071,80
4893,4072,80
4894,4073,80
4895,4074,487
4896,4074,80
4897,4075,80
4898,4076,80
4899,4077,80
4900,4077,243
4901,4078,80
4902,4079,80
4903,4080,80
4904,4081,80
4905,4082,80
4906,4083,80
4907,4084,80
4908,4084,170
4909,4084,87
4910,4085,80
4911,4086,80
4912,4087,80
4913,4088,81
4914,4089,80
4915,4090,80
4916,4091,467
4917,4092,80
4918,4093,80
4919,4094,80
4920,4095,80
4921,4096,80
4922,4098,80
4923,4099,80
4924,4100,32
4925,4101,80
4926,4102,80
4927,4103,80
4928,4104,80
4929,4105,80
4930,4106,80
4931,4107,80
4932,4108,80
4933,4109,80
4934,4110,80
4935,4111,80
4936,4112,80
4937,4113,80
4938,4114,80
4939,4115,80
4940,4116,80
4941,4117,80
4942,4118,80
4943,4119,80
4944,4120,80
4945,4121,80
4946,4122,80
4947,4123,80
4948,4124,80
4949,4125,80
4950,4126,80
4951,4127,80
4952,4127,116
4953,4128,80
4954,4129,80
4955,4131,80
4956,4132,80
4957,4132,81
4958,4135,80
4959,4136,80
4960,4137,80
4961,4138,80
4962,4139,80
4963,4140,80
4964,4142,80
4965,4143,80
4966,4144,80
4967,4145,80
4968,4146,80
4969,4147,80
4970,4148,80
4971,4148,81
4972,4149,80
4973,4150,124
4974,4151,80
4975,4152,32
4976,4153,488
4977,4153,80
4978,4154,80
4979,4155,80
4980,4155,270
4981,4156,80
4982,4157,80
4983,4157,81
4984,4158,80
4985,4159,80
4986,4160,80
4987,4161,80
4988,4162,80
4989,4163,80
4990,4164,80
4991,4165,80
4992,4166,80
4993,4166,124
4994,4166,270
4995,4167,80
4996,4168,80
4997,4169,80
4998,4170,80
4999,4171,80
5000,4172,80
5001,4173,80
5002,4174,80
5003,4175,80
5004,4176,80
5005,4176,489
5006,4177,80
5007,4178,80
5008,4179,80
5009,4180,80
5010,4181,80
5011,4182,80
5012,4183,80
5013,4184,80
5014,4185,80
5015,4186,80
5016,4187,80
5017,4188,80
5018,4189,80
5019,4190,80
5020,4191,80
5021,4192,80
5022,4193,80
5023,4194,80
5024,4195,80
5025,4196,80
5026,4197,80
5027,4198,80
5028,4199,80
5029,4200,80
5030,4201,80
5031,4202,80
5032,4203,80
5033,4204,80
5034,4205,80
5035,4206,80
5036,4208,80
5037,4209,80
5038,4210,80
5039,4211,80
5040,4212,80
5041,4213,80
5042,4214,80
5043,4215,80
5044,4216,80
5045,4217,80
5046,4218,80
5047,4219,80
5048,4220,80
5049,4221,80
5050,4222,80
5051,4223,80
5052,4224,80
5053,4225,80
5054,4226,80
5055,4227,80
5056,4228,80
5057,4229,60
5058,4229,80
5059,4230,80
5060,4231,80
5061,4232,80
5062,4233,80
5063,4234,80
5064,4235,80
5065,4236,80
5066,4237,80
5067,4238,80
5068,4239,80
5069,4240,80
5070,4241,80
5071,4242,80
5072,4243,80
5073,4244,80
5074,4245,80
5075,4246,80
5076,4247,80
5077,4248,80
5078,4249,80
5079,4250,80
5080,4251,80
5081,4252,80
5082,4253,80
5083,4253,87
5084,4255,80
5085,4256,32
5086,4258,80
5087,4258,32
5088,4259,81
5089,4259,80
5090,4259,81
5091,4260,80
5092,4261,80
5093,4262,80
5094,4263,80
5095,4264,80
5096,4265,80
5097,4266,80
5098,4267,80
5099,4268,80
5100,4269,80
5101,4270,80
5102,4271,80
5103,4272,80
5104,4273,80
5105,4273,270
5106,4274,80
5107,4275,80
5108,4275,491
5109,4276,80
5110,4276,270
5111,4277,80
5112,4278,80
5113,4278,32
5114,4279,80
5115,4280,492
5116,4281,80
5117,4282,80
5118,4283,80
5119,4284,80
5120,4285,80
5121,4286,80
5122,4287,80
5123,4288,80
5124,4289,80
5125,4290,80
5126,4291,80
5127,4292,80
5128,4293,80
5129,4294,80
5130,4295,80
5131,4296,80
5132,4297,80
5133,4298,80
5134,4299,80
5135,4300,80
5136,4301,80
5137,4302,80
5138,4303,80
5139,4304,80
5140,4306,80
5141,4306,81
5142,4307,80
5143,4307,10
5144,4308,80
5145,4308,86
5146,4308,10
5147,4309,80
5148,4309,86
5149,4310,80
5150,4311,80
5151,4312,80
5152,4313,80
5153,4314,80
5154,4315,80
5155,4316,80
5156,4317,80
5157,4318,80
5158,4320,80
5159,4321,80
5160,4322,494
5161,4323,80
5162,4323,42
5163,4324,80
5164,4325,80
5165,4326,80
5166,4327,80
5167,4328,80
5168,4329,80
5169,4330,80
5170,4331,80
5171,4332,80
5172,4333,80
5173,4334,80
5174,4335,80
5175,4336,80
5176,4337,80
5177,4338,80
5178,4339,80
5179,4340,80
5180,4341,80
5181,4342,80
5182,4343,81
5183,4343,80
5184,4344,80
5185,4345,80
5186,4346,80
5187,4347,80
5188,4347,81
5189,4348,80
5190,4349,80
5191,4350,80
5192,4351,80
5193,4352,80
5194,4353,80
5195,4354,80
5196,4355,80
5197,4356,80
5198,4357,80
5199,4358,80
5200,4359,80
5201,4360,112
5202,4360,156
5203,4361,80
5204,4362,80
5205,4363,80
5206,4364,80
5207,4365,80
5208,4366,80
5209,4367,80
5210,4368,80
5211,4369,80
5212,4370,80
5213,4371,80
5214,4372,80
5215,4373,80
5216,4374,80
5217,4375,80
5218,4376,80
5219,4377,80
5220,4378,80
5221,4379,80
5222,4380,80
5223,4381,80
5224,4382,80
5225,4383,80
5226,4384,80
5227,4385,80
5228,4386,80
5229,4387,80
5230,4388,80
5231,4389,80
5232,4390,80
5233,4391,80
5234,4392,80
5235,4393,80
5236,4393,81
5237,4394,80
5238,4395,80
5239,4396,80
5240,4397,80
5241,4398,80
5242,4399,80
5243,4400,80
5244,4401,80
5245,4402,80
5246,4403,80
5247,4404,81
5248,4405,80
5249,4405,32
5250,4406,80
5251,4407,80
5252,4408,80
5253,4409,80
5254,4410,80
5255,4411,80
5256,4412,80
5257,4413,80
5258,4414,80
5259,4415,80
5260,4416,80
5261,4417,80
5262,4418,80
5263,4419,168
5264,4419,80
5265,4420,80
5266,4421,80
5267,4422,80
5268,4423,80
5269,4424,80
5270,4425,80
5271,4426,80
5272,4427,80
5273,4428,80
5274,4429,80
5275,4430,80
5276,4431,80
5277,4432,80
5278,4433,80
5279,4434,80
5280,4435,80
5281,4436,80
5282,4437,80
5283,4438,80
5284,4439,80
5285,4440,80
5286,4441,80
5287,4442,80
5288,4443,80
5289,4444,80
5290,4445,80
5291,4446,80
5292,4447,80
5293,4448,80
5294,4449,80
5295,4450,80
5296,4451,80
5297,4452,80
5298,4454,80
5299,4455,80
5300,4456,80
5301,4457,80
5302,4458,80
5303,4459,80
5304,4460,80
5305,4461,116
5306,4462,80
5307,4463,80
5308,4464,80
5309,4465,80
5310,4466,80
5311,4467,80
5312,4468,80
5313,4469,80
5314,4470,80
5315,4471,80
5316,4472,80
5317,4473,80
5318,4474,80
5319,4475,80
5320,4476,80
5321,4477,80
5322,4478,80
5323,4479,80
5324,4480,80
5325,4481,80
5326,4482,80
5327,4483,80
5328,4484,80
5329,4485,80
5330,4486,80
5331,4487,80
5332,4488,80
5333,4489,80
5334,4490,80
5335,4491,80
5336,4491,32
5337,4492,80
5338,4493,80
5339,4494,80
5340,4495,80
5341,4497,80
